"Дата","Цена","Откр.","Макс.","Мин.","Изм. %"
"21.11.2002","31,9010","31,8800","31,9840","31,7520","0,08%"
"20.11.2002","31,8740","31,9560","31,9940","31,8060","-0,20%"
"19.11.2002","31,9390","32,1030","32,3040","31,8510","-0,53%"
"18.11.2002","32,1080","32,1120","32,2260","32,0130","-0,08%"
"15.11.2002","32,1350","31,9620","32,1510","31,8670","0,48%"
"14.11.2002","31,9820","32,0930","32,1760","31,9150","-0,30%"
"13.11.2002","32,0790","32,2360","32,2640","31,9610","-0,48%"
"12.11.2002","32,2350","32,1760","32,2910","32,0440","0,18%"
"11.11.2002","32,1770","32,2230","32,3960","32,1210","-0,15%"
"08.11.2002","32,2260","32,1030","32,2960","32,0420","0,36%"
"07.11.2002","32,1110","31,9240","32,1330","31,7590","0,66%"
"06.11.2002","31,9010","31,8070","31,9740","31,6160","0,30%"
"05.11.2002","31,8060","31,7400","31,9590","31,7010","0,18%"
"04.11.2002","31,7500","31,6540","31,7500","31,5720","0,19%"
"01.11.2002","31,6900","31,4880","31,8070","31,4180","0,63%"
"31.10.2002","31,4920","31,2390","31,4990","31,2130","0,81%"
"30.10.2002","31,2400","31,2010","31,2910","31,1560","0,03%"
"29.10.2002","31,2300","31,2510","31,3420","31,1180","-0,13%"
"28.10.2002","31,2700","31,0000","31,2860","30,8760","0,91%"
"25.10.2002","30,9890","31,0230","31,0910","30,9590","-0,17%"
"24.10.2002","31,0420","30,9500","31,0610","30,8420","0,24%"
"23.10.2002","30,9680","31,0230","31,1170","30,9170","-0,24%"
"22.10.2002","31,0440","30,8930","31,1260","30,8450","0,47%"
"21.10.2002","30,8990","30,8060","31,0100","30,7010","0,27%"
"18.10.2002","30,8150","30,8000","30,8880","30,7270","0,11%"
"17.10.2002","30,7800","31,0590","31,0930","30,7300","-0,99%"
"16.10.2002","31,0880","31,0750","31,1960","31,0330","-0,06%"
"15.10.2002","31,1070","31,2650","31,3340","30,9990","-0,57%"
"14.10.2002","31,2840","31,2770","31,3750","31,1890","-0,03%"
"11.10.2002","31,2920","31,2330","31,3460","31,1280","0,14%"
"10.10.2002","31,2490","31,3660","31,4880","31,1760","-0,34%"
"09.10.2002","31,3570","31,0050","31,4140","30,9830","1,12%"
"08.10.2002","31,0100","31,1300","31,2230","30,9130","-0,48%"
"07.10.2002","31,1610","31,0200","31,1960","30,9840","0,37%"
"04.10.2002","31,0470","31,2970","31,3510","30,9880","-0,92%"
"03.10.2002","31,3360","31,2650","31,4260","31,2100","0,17%"
"02.10.2002","31,2840","31,1780","31,3100","31,1030","0,29%"
"01.10.2002","31,1920","31,2900","31,3990","31,1490","-0,35%"
"30.09.2002","31,3030","31,0890","31,4040","31,0610","0,71%"
"27.09.2002","31,0830","30,9290","31,1120","30,8730","0,47%"
"26.09.2002","30,9380","30,9030","31,0710","30,7890","0,09%"
"25.09.2002","30,9100","31,0850","31,2270","30,8680","-0,56%"
"24.09.2002","31,0850","30,9420","31,1490","30,8700","0,40%"
"23.09.2002","30,9600","31,0460","31,2270","30,8410","-0,47%"
"20.09.2002","31,1060","31,2390","31,2770","30,9600","-0,48%"
"19.09.2002","31,2550","30,9320","31,2620","30,8910","0,93%"
"18.09.2002","30,9670","30,7960","31,0300","30,5450","0,42%"
"17.09.2002","30,8390","30,6630","30,8540","30,3780","0,59%"
"16.09.2002","30,6580","30,7050","30,8130","30,5640","-0,30%"
"13.09.2002","30,7500","31,0600","31,1580","30,7050","-1,08%"
"12.09.2002","31,0860","30,8890","31,1330","30,8240","0,58%"
"11.09.2002","30,9080","30,8510","30,9210","30,6830","0,12%"
"10.09.2002","30,8700","30,9940","31,1510","30,7590","-0,46%"
"09.09.2002","31,0140","31,0450","31,1210","30,9500","-0,14%"
"06.09.2002","31,0570","31,3340","31,5060","31,0070","-0,96%"
"05.09.2002","31,3570","31,3760","31,6260","31,2600","-0,09%"
"04.09.2002","31,3840","31,5230","31,5720","31,3190","-0,56%"
"03.09.2002","31,5600","31,0800","31,5750","31,0610","1,40%"
"02.09.2002","31,1250","31,0110","31,1630","30,9500","0,27%"
"30.08.2002","31,0400","31,1060","31,1860","30,9380","-0,34%"
"29.08.2002","31,1450","30,8950","31,2770","30,8570","0,73%"
"28.08.2002","30,9190","30,9980","31,0680","30,8980","-0,40%"
"27.08.2002","31,0440","30,6710","31,0820","30,6390","1,08%"
"26.08.2002","30,7130","30,7010","30,7880","30,5780","-0,05%"
"23.08.2002","30,7280","30,6020","30,7660","30,5130","0,35%"
"22.08.2002","30,6210","30,9520","30,9870","30,5420","-1,23%"
"21.08.2002","31,0010","30,8790","31,1140","30,8020","0,34%"
"20.08.2002","30,8960","30,8380","31,0070","30,7050","0,20%"
"19.08.2002","30,8330","31,0780","31,1780","30,7710","-0,80%"
"16.08.2002","31,0820","31,0080","31,1660","30,8790","0,19%"
"15.08.2002","31,0240","30,8200","31,1440","30,7790","0,35%"
"14.08.2002","30,9170","31,0550","31,2400","30,8710","-0,43%"
"13.08.2002","31,0520","30,8900","31,0610","30,7500","0,42%"
"12.08.2002","30,9220","30,6540","30,9500","30,6060","0,84%"
"09.08.2002","30,6650","30,5490","30,8010","30,4920","0,28%"
"08.08.2002","30,5780","30,7410","30,8680","30,4550","-0,68%"
"07.08.2002","30,7870","30,4810","30,8440","30,4120","0,95%"
"06.08.2002","30,4980","30,9460","30,9690","30,3550","-1,43%"
"05.08.2002","30,9400","31,1660","31,1900","30,9110","-0,77%"
"02.08.2002","31,1810","31,0430","31,3350","31,0020","0,41%"
"01.08.2002","31,0540","30,7780","31,1290","30,6800","0,72%"
"31.07.2002","30,8330","30,9610","31,0640","30,7510","-0,42%"
"30.07.2002","30,9640","30,8930","31,1790","30,7860","0,23%"
"29.07.2002","30,8920","31,1050","31,1820","30,7580","-0,63%"
"26.07.2002","31,0880","31,6740","31,7830","31,0490","-2,00%"
"25.07.2002","31,7240","31,3850","31,7550","31,3380","1,02%"
"24.07.2002","31,4040","31,1840","31,4950","31,1090","0,74%"
"23.07.2002","31,1740","31,7940","31,8280","31,0240","-2,02%"
"22.07.2002","31,8170","31,9150","31,9840","31,7040","-0,33%"
"19.07.2002","31,9230","31,9260","32,2440","31,8710","-0,01%"
"18.07.2002","31,9270","31,7920","31,9390","31,6670","0,37%"
"17.07.2002","31,8080","31,9390","32,0860","31,6600","-0,37%"
"16.07.2002","31,9250","31,6270","32,0290","31,6140","0,92%"
"15.07.2002","31,6330","31,2840","31,8290","31,2780","1,17%"
"12.07.2002","31,2670","31,2030","31,3400","31,0850","0,12%"
"11.07.2002","31,2290","31,2150","31,4090","31,0620","0,01%"
"10.07.2002","31,2250","31,3450","31,4790","31,1130","-0,49%"
"09.07.2002","31,3780","31,2660","31,4420","31,1430","0,35%"
"08.07.2002","31,2680","30,7320","31,2900","30,7090","1,97%"
"05.07.2002","30,6640","30,8600","30,8810","30,6210","-0,72%"
"04.07.2002","30,8860","30,8860","30,9740","30,7220","-0,06%"
"03.07.2002","30,9040","31,0970","31,1210","30,7760","-0,65%"
"02.07.2002","31,1060","31,2330","31,2680","30,8660","-0,52%"
"01.07.2002","31,2700","31,2350","31,4570","31,0570","0,06%"
"28.06.2002","31,2520","31,0950","31,4990","30,9890","0,42%"
"27.06.2002","31,1200","30,8900","31,1870","30,8610","0,71%"
"26.06.2002","30,9010","30,8380","31,3110","30,7980","0,13%"
"25.06.2002","30,8620","30,5440","30,8780","30,4020","0,99%"
"24.06.2002","30,5580","30,5460","30,9210","30,4830","-0,10%"
"21.06.2002","30,5890","30,3310","30,6520","30,2840","0,76%"
"20.06.2002","30,3580","30,1040","30,4330","30,0410","0,80%"
"19.06.2002","30,1170","29,9290","30,1300","29,8950","0,60%"
"18.06.2002","29,9360","29,6410","29,9420","29,6410","0,85%"
"17.06.2002","29,6830","29,6540","29,7600","29,5590","-0,18%"
"14.06.2002","29,7370","29,6100","29,9440","29,5660","0,28%"
"13.06.2002","29,6530","29,6320","29,7910","29,5010","-0,01%"
"12.06.2002","29,6560","29,7960","29,8880","29,6110","-0,54%"
"11.06.2002","29,8160","29,6840","29,8600","29,5410","0,37%"
"10.06.2002","29,7050","29,6230","29,8430","29,4880","0,21%"
"07.06.2002","29,6430","29,7550","29,8270","29,6070","-0,45%"
"06.06.2002","29,7780","29,4930","29,7970","29,2970","0,95%"
"05.06.2002","29,4990","29,4180","29,5360","29,3480","0,20%"
"04.06.2002","29,4400","29,4750","29,6390","29,4110","-0,22%"
"03.06.2002","29,5040","29,2170","29,5100","29,1390","0,79%"
"31.05.2002","29,2720","29,3470","29,4790","29,0730","-0,34%"
"30.05.2002","29,3730","29,2620","29,5210","29,2560","0,26%"
"29.05.2002","29,2980","29,0810","29,3890","29,0280","0,73%"
"28.05.2002","29,0850","28,8230","29,1850","28,7790","0,91%"
"27.05.2002","28,8240","28,8150","28,8870","28,7380","0,03%"
"24.05.2002","28,8150","28,8260","28,9210","28,6580","-0,08%"
"23.05.2002","28,8370","28,9340","29,0280","28,7190","-0,31%"
"22.05.2002","28,9260","28,7290","29,0390","28,6820","0,52%"
"21.05.2002","28,7770","28,7850","28,8580","28,6320","-0,12%"
"20.05.2002","28,8120","28,7760","28,8820","28,6920","0,04%"
"17.05.2002","28,8010","28,5120","28,8480","28,4960","1,01%"
"16.05.2002","28,5130","28,5110","28,6070","28,4050","-0,08%"
"15.05.2002","28,5360","28,2110","28,5390","28,1010","1,11%"
"14.05.2002","28,2230","28,4830","28,5020","28,1580","-0,92%"
"13.05.2002","28,4860","28,5280","28,6720","28,3990","-0,23%"
"10.05.2002","28,5520","28,3930","28,5890","28,3610","0,49%"
"09.05.2002","28,4140","28,2580","28,4770","28,2120","0,54%"
"08.05.2002","28,2610","28,5520","28,5720","28,1990","-1,16%"
"07.05.2002","28,5940","28,6680","28,7230","28,4560","-0,33%"
"06.05.2002","28,6890","28,6140","28,7020","28,5020","0,15%"
"03.05.2002","28,6470","28,2050","28,6780","28,1680","1,52%"
"02.05.2002","28,2180","28,3050","28,3610","28,1430","-0,35%"
"01.05.2002","28,3170","28,1150","28,3920","28,0710","0,69%"
"30.04.2002","28,1240","28,1840","28,2610","28,0680","-0,36%"
"29.04.2002","28,2250","28,1080","28,2890","28,0800","0,27%"
"26.04.2002","28,1500","28,0100","28,1690","27,9360","0,44%"
"25.04.2002","28,0280","27,8280","28,0780","27,7750","0,65%"
"24.04.2002","27,8470","27,6910","27,8590","27,6330","0,48%"
"23.04.2002","27,7140","27,7270","27,7640","27,6000","-0,07%"
"22.04.2002","27,7330","27,7270","27,7860","27,6270","-0,32%"
"19.04.2002","27,8230","27,7700","27,8520","27,6740","0,13%"
"18.04.2002","27,7860","27,7530","27,8260","27,6080","0,07%"
"17.04.2002","27,7670","27,4980","27,7900","27,4730","0,89%"
"16.04.2002","27,5230","27,4110","27,5840","27,3900","0,38%"
"15.04.2002","27,4180","27,4440","27,5360","27,3780","-0,19%"
"12.04.2002","27,4690","27,5190","27,5530","27,3720","-0,29%"
"11.04.2002","27,5500","27,4720","27,6220","27,4130","0,26%"
"10.04.2002","27,4780","27,4780","27,5650","27,4100","-0,08%"
"09.04.2002","27,4990","27,3010","27,5090","27,2330","0,71%"
"08.04.2002","27,3050","27,4410","27,4670","27,2520","-0,45%"
"05.04.2002","27,4290","27,4010","27,5190","27,3640","0,15%"
"04.04.2002","27,3880","27,4850","27,6510","27,3420","-0,35%"
"03.04.2002","27,4850","27,4100","27,5640","27,3460","0,19%"
"02.04.2002","27,4330","27,4500","27,5240","27,3450","-0,09%"
"01.04.2002","27,4590","27,1780","27,5250","27,1780","0,92%"
"29.03.2002","27,2090","27,0790","27,2580","27,0700","0,45%"
"28.03.2002","27,0870","27,1510","27,2580","27,0550","-0,29%"
"27.03.2002","27,1650","27,3110","27,3310","27,1070","-0,57%"
"26.03.2002","27,3220","27,3200","27,4060","27,1820","-0,10%"
"25.03.2002","27,3480","27,3120","27,3920","27,2570","0,00%"
"22.03.2002","27,3470","27,4950","27,5370","27,2520","-0,57%"
"21.03.2002","27,5030","27,5930","27,6360","27,4290","-0,36%"
"20.03.2002","27,6010","27,4970","27,6260","27,3400","0,31%"
"19.03.2002","27,5160","27,4460","27,5790","27,3440","0,24%"
"18.03.2002","27,4510","27,4090","27,5140","27,2870","0,02%"
"15.03.2002","27,4460","27,4340","27,5920","27,3750","-0,02%"
"14.03.2002","27,4520","27,2320","27,5340","27,2050","0,75%"
"13.03.2002","27,2470","27,2390","27,3280","27,1060","0,05%"
"12.03.2002","27,2340","27,2050","27,2680","27,0490","0,04%"
"11.03.2002","27,2230","27,0950","27,2860","27,0240","0,40%"
"08.03.2002","27,1150","27,3460","27,3660","27,0480","-0,98%"
"07.03.2002","27,3820","27,1910","27,4310","27,0980","0,66%"
"06.03.2002","27,2020","27,0420","27,2580","26,9440","0,48%"
"05.03.2002","27,0730","26,9770","27,0820","26,8190","0,35%"
"04.03.2002","26,9780","26,8220","27,0460","26,7530","0,51%"
"01.03.2002","26,8400","26,8890","26,9760","26,7600","-0,19%"
"28.02.2002","26,8920","26,7960","26,9330","26,7130","0,33%"
"27.02.2002","26,8030","26,7200","26,8490","26,6810","0,28%"
"26.02.2002","26,7290","26,8970","27,0010","26,6410","-0,62%"
"25.02.2002","26,8970","27,0800","27,1110","26,8790","-0,76%"
"22.02.2002","27,1030","26,8590","27,1810","26,8150","0,90%"
"21.02.2002","26,8600","26,8370","26,9820","26,7940","0,04%"
"20.02.2002","26,8480","27,0660","27,1720","26,8090","-0,80%"
"19.02.2002","27,0650","26,8870","27,1240","26,7720","0,62%"
"18.02.2002","26,8990","26,9650","27,0060","26,8460","-0,26%"
"15.02.2002","26,9680","26,9790","26,9990","26,8410","-0,06%"
"14.02.2002","26,9840","26,8860","27,0180","26,7590","0,31%"
"13.02.2002","26,9000","27,0780","27,1010","26,8460","-0,62%"
"12.02.2002","27,0670","26,9530","27,1810","26,8910","0,43%"
"11.02.2002","26,9510","26,7560","27,1560","26,7560","0,35%"
"08.02.2002","26,8570","26,7500","26,9950","26,7310","0,25%"
"07.02.2002","26,7910","26,6760","26,8130","26,5840","0,39%"
"06.02.2002","26,6880","26,6450","26,7840","26,5320","0,03%"
"05.02.2002","26,6790","26,7520","26,8540","26,5930","-0,32%"
"04.02.2002","26,7640","26,4780","26,7880","26,4450","0,96%"
"01.02.2002","26,5090","26,3590","26,5700","26,2960","0,54%"
"31.01.2002","26,3660","26,4450","26,5880","26,3190","-0,36%"
"30.01.2002","26,4600","26,5440","26,6530","26,3960","-0,29%"
"29.01.2002","26,5370","26,3840","26,5560","26,2870","0,49%"
"28.01.2002","26,4070","26,4730","26,5630","26,2250","-0,39%"
"25.01.2002","26,5110","26,8680","26,9250","26,4030","-1,31%"
"24.01.2002","26,8640","26,8470","26,9320","26,7760","0,07%"
"23.01.2002","26,8450","27,1060","27,2110","26,7950","-1,01%"
"22.01.2002","27,1180","27,0460","27,1330","26,9410","0,22%"
"21.01.2002","27,0580","27,0270","27,1370","26,9870","0,03%"
"18.01.2002","27,0490","26,9470","27,1080","26,8840","0,40%"
"17.01.2002","26,9410","26,9260","27,0520","26,8650","-0,01%"
"16.01.2002","26,9430","26,9550","27,0200","26,8350","-0,16%"
"15.01.2002","26,9850","27,2520","27,2760","26,9480","-1,00%"
"14.01.2002","27,2570","27,2300","27,2900","27,1550","0,19%"
"11.01.2002","27,2040","27,2100","27,2740","27,0770","-0,02%"
"10.01.2002","27,2100","27,2020","27,3020","27,1240","-0,08%"
"09.01.2002","27,2310","27,3400","27,4170","27,0650","-0,46%"
"08.01.2002","27,3560","27,2670","27,3690","27,1490","0,27%"
"07.01.2002","27,2830","27,3120","27,4750","27,0960","-0,18%"
"04.01.2002","27,3320","27,4940","27,5800","27,2700","-0,74%"
"03.01.2002","27,5370","27,5300","27,7290","27,2300","-0,05%"
"02.01.2002","27,5520","27,0940","27,6530","27,0570","1,38%"
"31.12.2001","27,1770","26,9530","27,2230","26,9070","0,85%"
"28.12.2001","26,9480","26,6520","26,9790","26,5980","1,08%"
"27.12.2001","26,6610","26,5640","26,9570","26,4660","0,32%"
"26.12.2001","26,5750","26,4810","26,7030","26,4000","0,53%"
"25.12.2001","26,4340","26,4740","26,6180","26,4090","-0,26%"
"24.12.2001","26,5020","26,8000","26,9510","26,3680","-1,17%"
"21.12.2001","26,8160","27,2970","27,3590","26,7210","-1,88%"
"20.12.2001","27,3300","27,3180","27,3460","27,0990","0,03%"
"19.12.2001","27,3210","27,3940","27,4180","27,1100","-0,28%"
"18.12.2001","27,3970","27,3610","27,4860","27,2580","0,12%"
"17.12.2001","27,3650","27,4000","27,6600","27,3400","-0,09%"
"14.12.2001","27,3890","27,0820","27,4710","27,0450","1,14%"
"13.12.2001","27,0800","27,0030","27,2690","26,6910","0,26%"
"12.12.2001","27,0090","26,8380","27,0390","26,8080","0,59%"
"11.12.2001","26,8510","26,7740","26,8850","26,6900","0,12%"
"10.12.2001","26,8200","26,7470","26,8500","26,5730","0,25%"
"07.12.2001","26,7520","26,7780","26,9200","26,6140","-0,14%"
"06.12.2001","26,7900","26,5990","26,8360","26,5410","0,74%"
"05.12.2001","26,5930","26,6500","26,7890","26,4790","-0,23%"
"04.12.2001","26,6540","26,6910","26,7320","26,6100","-0,19%"
"03.12.2001","26,7060","26,8050","26,8710","26,6160","-0,51%"
"30.11.2001","26,8430","26,5600","26,9000","26,4840","1,00%"
"29.11.2001","26,5770","26,5750","26,7290","26,5060","-0,06%"
"28.11.2001","26,5920","26,4460","26,6160","26,3750","0,53%"
"27.11.2001","26,4530","26,3480","26,4890","26,2550","0,32%"
"26.11.2001","26,3680","26,2460","26,4660","26,2460","0,29%"
"23.11.2001","26,2930","26,2970","26,4010","26,1440","-0,05%"
"22.11.2001","26,3050","26,2950","26,3530","26,2020","-0,06%"
"21.11.2001","26,3220","26,3400","26,4260","26,1100","-0,09%"
"20.11.2001","26,3450","26,2060","26,4860","26,1760","0,46%"
"19.11.2001","26,2250","26,3740","26,4230","26,1340","-0,59%"
"16.11.2001","26,3810","26,2750","26,4670","26,2300","0,32%"
"15.11.2001","26,2970","26,2630","26,4010","26,1830","0,04%"
"14.11.2001","26,2870","26,1540","26,3260","26,0640","0,37%"
"13.11.2001","26,1900","26,5760","26,5910","26,1150","-1,51%"
"12.11.2001","26,5920","26,5870","26,8120","26,4860","0,02%"
"09.11.2001","26,5870","26,5270","26,6160","26,3890","0,14%"
"08.11.2001","26,5490","26,7020","26,7740","26,4460","-0,66%"
"07.11.2001","26,7250","26,5640","26,8850","26,5370","0,44%"
"06.11.2001","26,6070","26,6590","26,7680","26,4630","-0,31%"
"05.11.2001","26,6910","26,8260","26,8460","26,4260","-0,58%"
"02.11.2001","26,8470","26,8170","27,0080","26,6140","-0,03%"
"01.11.2001","26,8540","26,7530","27,1550","26,7080","0,43%"
"31.10.2001","26,7400","26,8430","26,9570","26,6410","-0,44%"
"30.10.2001","26,8580","26,8500","27,0340","26,8180","-0,01%"
"29.10.2001","26,8610","26,4890","26,8920","26,4400","1,21%"
"26.10.2001","26,5390","26,4340","26,5570","26,4040","0,32%"
"25.10.2001","26,4550","26,4260","26,6150","26,2970","0,05%"
"24.10.2001","26,4420","26,3120","26,4730","26,2790","0,44%"
"23.10.2001","26,3250","26,3350","26,4040","26,2130","-0,20%"
"22.10.2001","26,3780","26,5430","26,6190","26,2890","-0,77%"
"19.10.2001","26,5830","26,6780","26,7230","26,4830","-0,37%"
"18.10.2001","26,6830","26,6840","26,7800","26,5890","-0,13%"
"17.10.2001","26,7170","26,8200","26,8850","26,6280","-0,40%"
"16.10.2001","26,8240","26,7990","26,9330","26,6820","-0,07%"
"15.10.2001","26,8420","26,9040","26,9890","26,7470","-0,27%"
"12.10.2001","26,9140","26,6610","26,9540","26,5420","0,93%"
"11.10.2001","26,6660","26,8810","26,9590","26,5330","-0,90%"
"10.10.2001","26,9080","26,9340","27,0640","26,8540","-0,17%"
"09.10.2001","26,9550","27,1370","27,2550","26,9190","-0,78%"
"08.10.2001","27,1660","27,0790","27,2860","27,0290","0,23%"
"05.10.2001","27,1050","27,0760","27,2070","26,9900","0,04%"
"04.10.2001","27,0950","26,9520","27,1160","26,8870","0,43%"
"03.10.2001","26,9780","27,0500","27,2530","26,8550","-0,40%"
"02.10.2001","27,0870","26,9870","27,1190","26,8800","0,27%"
"01.10.2001","27,0150","26,8020","27,0370","26,6760","0,58%"
"28.09.2001","26,8600","27,0080","27,0410","26,7440","-0,65%"
"27.09.2001","27,0360","27,1250","27,1980","26,9480","-0,42%"
"26.09.2001","27,1510","27,1490","27,2190","27,0200","-0,07%"
"25.09.2001","27,1690","26,9590","27,2250","26,9000","0,69%"
"24.09.2001","26,9840","26,8570","27,1080","26,7810","0,26%"
"21.09.2001","26,9130","27,2770","27,2950","26,7190","-1,39%"
"20.09.2001","27,2920","27,2540","27,3870","27,1420","0,02%"
"19.09.2001","27,2870","27,3030","27,4800","27,1800","-0,18%"
"18.09.2001","27,3350","27,2380","27,3570","26,8510","0,37%"
"17.09.2001","27,2350","27,2080","27,4960","27,0070","0,35%"
"14.09.2001","27,1390","26,8340","27,2620","26,6940","1,05%"
"13.09.2001","26,8570","26,7220","26,9100","26,6540","0,47%"
"12.09.2001","26,7310","26,8530","26,9500","26,5360","-0,82%"
"11.09.2001","26,9530","26,4390","27,0280","26,1740","1,92%"
"10.09.2001","26,4450","26,6590","26,7300","26,4060","-0,99%"
"07.09.2001","26,7090","26,3700","26,7180","26,0460","1,20%"
"06.09.2001","26,3910","26,1190","26,4200","25,9700","1,08%"
"05.09.2001","26,1080","26,1630","26,2710","26,0550","-0,31%"
"04.09.2001","26,1880","26,6830","26,7050","26,0380","-1,86%"
"03.09.2001","26,6850","26,7690","26,7940","26,6210","-0,61%"
"31.08.2001","26,8490","26,9590","27,0920","26,6470","-0,50%"
"30.08.2001","26,9840","26,6730","27,0430","26,5910","1,06%"
"29.08.2001","26,7010","26,7930","26,8860","26,6590","-0,37%"
"28.08.2001","26,7990","26,7470","26,8110","26,4910","0,13%"
"27.08.2001","26,7630","26,8170","26,8710","26,6540","-0,43%"
"24.08.2001","26,8790","26,8520","26,9400","26,6370","-0,02%"
"23.08.2001","26,8840","26,7720","26,9450","26,7140","0,12%"
"22.08.2001","26,8510","26,9450","27,1470","26,8170","-0,37%"
"21.08.2001","26,9500","26,8220","26,9730","26,5190","0,37%"
"20.08.2001","26,8500","26,9340","27,0570","26,7420","-0,39%"
"17.08.2001","26,9560","26,7430","26,9800","26,6920","0,68%"
"16.08.2001","26,7740","26,8240","27,0360","26,6920","-0,27%"
"15.08.2001","26,8470","26,4570","26,8820","26,4310","1,32%"
"14.08.2001","26,4970","26,2810","26,5320","26,1610","0,84%"
"13.08.2001","26,2770","26,1840","26,4280","26,1490","0,28%"
"10.08.2001","26,2040","26,1650","26,3080","26,1270","0,11%"
"09.08.2001","26,1750","25,8370","26,2560","25,8100","1,30%"
"08.08.2001","25,8380","25,7250","25,8610","25,6140","0,40%"
"07.08.2001","25,7350","25,8430","25,8650","25,6000","-0,54%"
"06.08.2001","25,8740","25,9250","25,9410","25,7640","-0,39%"
"03.08.2001","25,9750","25,9060","26,0790","25,7640","0,15%"
"02.08.2001","25,9370","25,8400","25,9620","25,7650","0,31%"
"01.08.2001","25,8560","25,7080","25,9190","25,6820","0,52%"
"31.07.2001","25,7210","25,6140","25,7760","25,5810","0,31%"
"30.07.2001","25,6420","25,6300","25,7230","25,5160","-0,19%"
"27.07.2001","25,6900","25,6680","25,8000","25,5260","-0,04%"
"26.07.2001","25,6990","25,7440","25,8280","25,5800","-0,25%"
"25.07.2001","25,7640","25,5690","25,7850","25,4840","0,67%"
"24.07.2001","25,5930","25,4300","25,7030","25,4090","0,59%"
"23.07.2001","25,4430","25,4750","25,5450","25,3120","-0,25%"
"20.07.2001","25,5080","25,5250","25,7330","25,3480","0,00%"
"19.07.2001","25,5070","25,5590","25,7430","25,3950","-0,20%"
"18.07.2001","25,5580","25,1070","25,5810","25,0450","1,69%"
"17.07.2001","25,1330","24,8990","25,1830","24,7280","0,82%"
"16.07.2001","24,9280","24,9380","25,2030","24,8700","-0,20%"
"13.07.2001","24,9770","24,9060","25,0260","24,7770","0,27%"
"12.07.2001","24,9100","25,0540","25,1030","24,8340","-0,76%"
"11.07.2001","25,1020","24,9950","25,2600","24,8780","0,40%"
"10.07.2001","25,0020","24,8570","25,1010","24,7250","0,41%"
"09.07.2001","24,9010","24,7110","24,9470","24,5760","0,57%"
"06.07.2001","24,7600","24,4150","24,7710","24,3050","1,28%"
"05.07.2001","24,4460","24,7020","24,7700","24,3720","-1,09%"
"04.07.2001","24,7160","24,7520","24,8330","24,5960","-0,21%"
"03.07.2001","24,7690","24,7330","24,8480","24,6640","0,12%"
"02.07.2001","24,7400","24,7740","24,7840","24,6100","-0,13%"
"29.06.2001","24,7710","24,5690","24,7790","24,5360","0,80%"
"28.06.2001","24,5750","25,0010","25,1050","24,5360","-1,84%"
"27.06.2001","25,0350","25,1470","25,2420","25,0010","-0,47%"
"26.06.2001","25,1540","24,9890","25,2010","24,9680","0,63%"
"25.06.2001","24,9960","24,9200","25,1360","24,9030","0,19%"
"22.06.2001","24,9480","24,8560","24,9730","24,7580","0,33%"
"21.06.2001","24,8660","24,9200","25,0310","24,7840","-0,19%"
"20.06.2001","24,9130","24,8640","24,9450","24,7430","0,14%"
"19.06.2001","24,8790","25,0570","25,0830","24,8310","-0,76%"
"18.06.2001","25,0700","25,1000","25,1830","24,9430","0,02%"
"15.06.2001","25,0640","25,1190","25,2990","25,0260","-0,25%"
"14.06.2001","25,1260","24,9050","25,1640","24,7100","0,93%"
"13.06.2001","24,8950","24,8510","24,9640","24,7760","0,07%"
"12.06.2001","24,8780","24,5490","24,8980","24,4910","1,33%"
"11.06.2001","24,5510","24,7650","24,9130","24,4990","-1,05%"
"08.06.2001","24,8120","24,8430","24,8570","24,6520","-0,02%"
"07.06.2001","24,8160","24,7110","24,8560","24,6620","0,25%"
"06.06.2001","24,7550","24,9200","25,0300","24,6330","-0,71%"
"05.06.2001","24,9330","24,6540","24,9620","24,5320","1,00%"
"04.06.2001","24,6850","24,6190","24,9120","24,5940","-0,17%"
"01.06.2001","24,7260","24,6090","24,8040","24,5720","0,28%"
"31.05.2001","24,6570","24,9220","24,9520","24,5970","-1,25%"
"30.05.2001","24,9680","24,8730","25,0330","24,8290","0,33%"
"29.05.2001","24,8860","25,0060","25,0650","24,8030","-0,56%"
"28.05.2001","25,0270","25,0270","25,0530","24,9380","-0,07%"
"25.05.2001","25,0440","24,9120","25,1280","24,8380","0,49%"
"24.05.2001","24,9210","24,8930","25,0760","24,7300","-0,06%"
"23.05.2001","24,9350","25,1630","25,2230","24,8640","-0,89%"
"22.05.2001","25,1590","25,5120","25,5560","25,0850","-1,46%"
"21.05.2001","25,5320","25,5880","25,6650","25,3680","-0,44%"
"18.05.2001","25,6460","25,6800","25,6980","25,4540","-0,14%"
"17.05.2001","25,6830","25,6610","25,8580","25,5270","0,02%"
"16.05.2001","25,6780","25,4970","25,7730","25,3780","0,67%"
"15.05.2001","25,5070","25,3780","25,5690","25,3490","0,45%"
"14.05.2001","25,3920","25,3580","25,4520","25,2760","0,09%"
"11.05.2001","25,3680","25,5270","25,5760","25,2940","-0,68%"
"10.05.2001","25,5420","25,6700","25,8610","25,4220","-0,50%"
"09.05.2001","25,6710","25,6380","25,6860","25,5090","0,05%"
"08.05.2001","25,6570","25,7900","25,8320","25,5510","-0,56%"
"07.05.2001","25,8010","25,8560","25,9090","25,7660","-0,26%"
"04.05.2001","25,8690","25,7440","26,1170","25,6040","0,40%"
"03.05.2001","25,7660","25,8360","25,9840","25,6950","-0,34%"
